priority_policy,portfolio_mode,diagnostic_filter,trading_session,net_pnl
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-05-27,-249.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-05-28,238.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-05-29,-114.53
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-06-01,189.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-06-02,243.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-06-03,-139.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-06-04,-125.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-06-05,-77.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-06-08,-63.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-06-09,-88.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-06-10,-132.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-06-11,-75.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-06-12,392.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-06-15,-0.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-06-16,63.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-06-17,-244.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-06-18,250.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-06-22,-279.17
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-06-23,442.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-06-24,-118.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-06-25,273.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-06-29,580.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-06-30,26.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-07-01,342.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-07-02,741.76
hybrid_validation_then_correlation,max_one_trade_per_session,exclude_overlap_heavy_days,2025-09-01,5.26
hybrid_validation_then_correlation,max_one_trade_per_session,exclude_overlap_heavy_days,2025-09-08,-50.06
hybrid_validation_then_correlation,max_one_trade_per_session,exclude_overlap_heavy_days,2025-10-23,-82.74
hybrid_validation_then_correlation,max_one_trade_per_session,exclude_overlap_heavy_days,2025-11-03,77.26
hybrid_validation_then_correlation,max_one_trade_per_session,exclude_overlap_heavy_days,2026-02-02,-0.24
hybrid_validation_then_correlation,max_one_trade_per_session,exclude_overlap_heavy_days,2026-03-30,-136.96
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-07-14,-21.22
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-07-15,-126.46000000000001
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-07-16,-87.72
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-07-17,-34.379999999999995
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-07-18,-116.19999999999999
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-07-21,79.02
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-07-22,-86.22
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-07-23,-135.45
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-07-24,58.300000000000004
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-07-25,128.28
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-07-28,107.8
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-07-29,-135.95999999999998
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-07-30,-15.719999999999999
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-07-31,-76.19999999999999
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-01,-128.72
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-04,-58.480000000000004
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-05,-58.959999999999994
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-06,-95.46
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-07,6.52000000000001
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-08,-93.98
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-11,-14.350000000000001
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-12,64.80000000000001
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-13,-330.3
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-14,-67.72
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-15,28.54
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-18,-197.1
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-19,-133.45999999999998
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-20,-281.37
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-21,-690.85
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-22,195.26
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-25,136.02
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-26,-141.69
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-27,-29.20000000000001
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-28,50.28
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-29,19.020000000000003
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-01,5.26
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-02,259.84
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-03,-11.219999999999999
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-04,-2.6800000000000033
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-05,-377.65999999999997
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-08,-50.06
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-09,-945.8599999999999
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-10,-49.46
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-11,30.780000000000005
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-12,18.06
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-15,-12.74
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-16,-208.16
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-17,-137.0
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-18,222.76
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-19,155.3
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-22,87.79000000000002
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-23,-45.22
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-24,123.8
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-25,227.76
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-26,-125.46
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-29,-59.22
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-30,-125.65999999999998
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-01,216.54
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-02,97.27000000000001
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-03,-32.92
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-06,-106.46000000000001
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-07,-424.34
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-08,35.49
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-09,-253.32
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-10,775.78
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-13,758.54
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-14,63.28
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-15,-478.14
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-16,-1444.3400000000001
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-17,738.54
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-20,91.26
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-21,-331.84
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-22,-268.85
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-23,-82.74
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-24,-108.05
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-27,-69.96
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-28,-260.68
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-29,-285.53
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-30,-104.96000000000001
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-31,-54.09999999999998
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-03,77.26
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-04,-401.66
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-05,94.77999999999999
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-06,-218.7
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-07,134.26
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-10,-91.21999999999998
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-11,-100.19
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-12,-100.32
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-13,109.48
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-14,-56.46000000000002
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-17,-35.339999999999996
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-18,-227.72
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-19,-49.22
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-20,1417.78
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-21,-235.20000000000005
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-24,114.76
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-25,-128.06000000000003
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-26,157.53999999999996
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-27,-42.459999999999994
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-28,70.26
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-01,215.51999999999998
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-02,-172.69
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-03,-151.95999999999998
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-04,-272.46000000000004
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-05,400.28
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-08,-226.65999999999997
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-09,-3.459999999999992
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-10,-583.13
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-11,-346.44
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-12,-149.18
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-15,-41.92
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-16,161.54
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-17,380.78
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-18,437.28
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-19,-294.05
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-22,-248.20000000000002
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-23,174.54
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-24,-0.74
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-26,-31.699999999999996
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-29,87.28
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-30,57.56000000000001
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2026-01-02,39.280000000000015
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2026-01-05,140.02
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2026-01-06,199.54
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2026-01-07,23.520000000000003
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2026-01-08,-111.45999999999998
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2026-01-09,249.01999999999998
diversifier_first,one_trade_at_a_time_chronological,no_filter_baseline,2026-01-12,-157.45999999999998
